DEPT,CNPOR,GR,RHOB,DT,MELCAL,SPOR,Vsh
3228.00,21.83,28.97,2.40,68.84,7.54,15.02,0.07
3228.50,22.72,30.20,2.40,68.44,7.54,14.74,0.07
3229.00,21.71,31.47,2.43,67.55,7.58,14.11,0.08
3229.50,17.97,29.92,2.48,65.85,7.67,12.91,0.07
3230.00,13.38,24.05,2.52,63.40,8.10,11.18,0.05
3230.50,9.91,22.01,2.57,60.72,8.49,9.28,0.05
3231.00,8.48,29.08,2.61,58.54,8.50,7.74,0.07
3231.50,8.61,40.77,2.65,57.30,8.27,6.86,0.10
3232.00,8.93,45.54,2.68,56.96,8.04,6.62,0.12
3232.50,8.37,43.82,2.69,57.19,8.09,6.78,0.11
3233.00,7.38,40.61,2.67,57.64,8.18,7.10,0.10
3233.50,7.05,43.56,2.64,57.96,8.23,7.32,0.11
3234.00,7.66,43.73,2.62,57.82,8.32,7.23,0.11
3234.50,8.27,35.07,2.63,57.33,8.34,6.88,0.09
3235.00,7.96,31.69,2.66,56.99,8.04,6.64,0.08
3235.50,7.24,41.66,2.67,57.37,7.88,6.91,0.11
3236.00,7.66,52.22,2.66,58.58,7.93,7.77,0.14
3236.50,10.33,54.82,2.63,60.08,8.02,8.82,0.14
3237.00,13.70,43.28,2.60,61.10,7.99,9.55,0.11
3237.50,15.32,27.67,2.56,61.40,7.57,9.76,0.06
3238.00,15.62,22.06,2.53,61.33,7.47,9.71,0.05
3238.50,15.60,20.41,2.49,61.45,7.60,9.79,0.04
3239.00,15.46,17.59,2.45,61.97,7.63,10.17,0.03
3239.50,15.92,20.00,2.40,62.80,7.73,10.75,0.04
3240.00,17.22,21.55,2.36,63.85,7.75,11.50,0.05
3240.50,19.61,20.42,2.33,65.09,7.94,12.37,0.04
3241.00,23.03,21.34,2.31,66.15,8.13,13.12,0.05
3241.50,24.53,26.20,2.32,66.50,7.94,13.37,0.06
3242.00,22.72,30.92,2.36,65.98,7.94,13.00,0.07
3242.50,20.22,31.05,2.38,64.97,7.99,12.28,0.07
3243.00,19.35,27.25,2.37,64.14,7.96,11.70,0.06
3243.50,20.28,27.01,2.35,63.93,8.01,11.55,0.06
3244.00,22.03,28.59,2.36,64.22,8.10,11.75,0.07
3244.50,24.30,30.05,2.39,64.52,8.07,11.97,0.07
3245.00,26.27,28.28,2.45,64.45,7.77,11.92,0.07
3245.50,25.88,26.06,2.49,64.06,7.46,11.64,0.06
3246.00,22.75,30.13,2.50,63.64,7.42,11.34,0.07
3246.50,19.15,36.21,2.47,63.38,7.42,11.16,0.09
3247.00,17.23,38.90,2.46,63.26,7.48,11.07,0.10
3247.50,16.30,38.59,2.47,62.97,7.53,10.87,0.10
3248.00,14.95,42.09,2.52,62.20,7.53,10.32,0.11
3248.50,13.06,49.67,2.58,60.83,7.53,9.35,0.13
3249.00,10.51,57.55,2.63,59.02,7.56,8.07,0.15
3249.50,7.81,56.80,2.65,57.13,7.57,6.74,0.15
3250.00,6.07,48.81,2.65,55.60,7.57,5.66,0.13
3250.50,5.63,42.90,2.64,54.69,7.56,5.01,0.11
3251.00,6.50,35.77,2.62,54.45,7.53,4.85,0.09
3251.50,8.30,29.99,2.61,54.80,7.52,5.09,0.07
3252.00,10.20,24.26,2.60,55.50,7.51,5.59,0.05
3252.50,11.61,21.88,2.59,56.30,7.43,6.15,0.05
3253.00,12.13,22.02,2.58,56.95,7.36,6.62,0.05
3253.50,11.81,21.31,2.58,57.36,7.32,6.90,0.05
3254.00,11.52,22.21,2.57,57.48,7.34,6.99,0.05
3254.50,11.58,21.86,2.56,57.40,7.43,6.93,0.05
3255.00,11.36,23.14,2.55,57.23,7.45,6.81,0.05
3255.50,10.68,24.09,2.55,57.08,7.49,6.71,0.05
3256.00,10.10,25.69,2.55,56.96,7.50,6.62,0.06
3256.50,9.85,23.83,2.56,56.82,7.50,6.52,0.05
3257.00,9.75,23.58,2.56,56.65,7.50,6.40,0.05
3257.50,9.70,24.44,2.57,56.46,7.48,6.27,0.06
3258.00,9.78,21.80,2.58,56.36,7.45,6.20,0.05
3258.50,9.95,22.35,2.59,56.44,7.44,6.25,0.05
3259.00,9.84,23.84,2.58,56.71,7.44,6.44,0.05
3259.50,9.63,24.25,2.56,57.06,7.46,6.69,0.05
3260.00,9.81,21.73,2.54,57.38,7.57,6.92,0.05
3260.50,10.23,22.35,2.53,57.50,7.64,7.00,0.05
3261.00,10.46,22.46,2.54,57.30,7.65,6.86,0.05
3261.50,10.16,19.63,2.58,56.78,7.64,6.49,0.04
3262.00,9.28,19.31,2.62,56.07,7.63,5.99,0.04
3262.50,8.12,20.96,2.64,55.38,7.65,5.50,0.04
3263.00,7.11,19.49,2.65,54.90,7.74,5.16,0.04
3263.50,6.70,21.61,2.65,54.68,7.76,5.01,0.05
3264.00,6.84,19.86,2.65,54.66,7.76,4.99,0.04
3264.50,6.90,18.51,2.65,54.70,7.75,5.02,0.04
3265.00,6.49,20.22,2.66,54.70,7.76,5.02,0.04
3265.50,5.84,20.91,2.66,54.63,7.78,4.97,0.04
3266.00,5.14,19.28,2.67,54.51,7.79,4.88,0.04
3266.50,4.59,20.01,2.67,54.35,7.79,4.77,0.04
3267.00,4.34,22.49,2.68,54.28,7.79,4.72,0.05
3267.50,4.43,24.10,2.68,54.64,7.79,4.98,0.05
3268.00,4.87,33.57,2.68,56.06,7.79,5.98,0.08
3268.50,5.94,59.10,2.66,58.87,7.79,7.97,0.16
3269.00,8.31,102.26,2.63,62.58,7.79,10.60,0.28
3269.50,11.72,124.76,2.61,66.02,7.79,13.03,0.35
3270.00,13.47,104.61,2.61,68.20,7.79,14.57,0.29
3270.50,12.79,76.67,2.61,68.58,7.79,14.84,0.21
3271.00,11.29,59.28,2.63,67.19,7.79,13.85,0.16
3271.50,9.24,44.57,2.64,64.66,7.78,12.07,0.11
3272.00,7.20,36.53,2.66,61.96,7.79,10.16,0.09
3272.50,6.44,40.23,2.67,59.89,7.79,8.69,0.10
3273.00,7.06,51.51,2.67,59.13,7.79,8.15,0.13
3273.50,8.13,64.60,2.67,60.25,7.79,8.95,0.17
3274.00,8.98,77.63,2.65,63.38,7.79,11.16,0.21
3274.50,10.65,94.19,2.63,67.77,7.80,14.26,0.26
3275.00,14.23,108.98,2.63,71.98,7.81,17.24,0.30
3275.50,17.47,105.41,2.64,74.62,7.82,19.11,0.29
3276.00,17.39,85.98,2.66,74.74,7.82,19.20,0.24
3276.50,14.80,63.13,2.68,72.38,7.79,17.53,0.17
3277.00,11.83,41.96,2.67,68.64,7.76,14.88,0.11
3277.50,9.66,31.03,2.63,64.88,7.76,12.22,0.07
3278.00,8.91,25.82,2.60,62.19,7.76,10.32,0.06
3278.50,8.90,20.63,2.59,61.14,7.76,9.57,0.04
3279.00,7.93,19.17,2.62,60.86,7.76,9.38,0.04
3279.50,5.88,17.21,2.66,59.78,7.76,8.61,0.03
3280.00,4.23,17.85,2.67,57.84,7.76,7.24,0.04
3280.50,3.64,20.92,2.67,56.61,7.76,6.37,0.04
3281.00,3.97,23.75,2.65,57.31,7.76,6.87,0.05
3281.50,4.95,29.65,2.62,59.92,7.76,8.72,0.07
3282.00,6.28,32.68,2.59,63.15,7.76,11.00,0.08
3282.50,7.69,27.64,2.57,65.07,7.76,12.36,0.06
3283.00,8.78,28.23,2.58,65.11,7.76,12.38,0.07
3283.50,9.19,36.34,2.60,64.46,7.76,11.92,0.09
3284.00,9.29,44.46,2.62,64.19,7.76,11.73,0.11
3284.50,9.26,44.50,2.63,64.20,7.76,11.74,0.11
3285.00,8.65,34.37,2.63,63.93,7.76,11.55,0.08
3285.50,7.71,23.92,2.64,63.32,7.76,11.12,0.05
3286.00,7.13,20.83,2.64,63.34,7.77,11.13,0.04
3286.50,7.21,28.77,2.62,64.82,7.77,12.18,0.07
3287.00,8.88,44.10,2.60,66.93,7.85,13.67,0.11
3287.50,13.39,51.08,2.60,67.77,8.19,14.27,0.13
3288.00,17.41,45.80,2.63,66.58,7.90,13.42,0.12
3288.50,17.14,38.43,2.66,64.10,7.71,11.67,0.10
3289.00,14.53,31.29,2.67,61.56,7.71,9.87,0.08
3289.50,11.87,22.71,2.67,60.01,7.71,8.78,0.05
3290.00,9.64,15.28,2.65,59.80,7.66,8.63,0.03
3290.50,8.21,16.00,2.63,59.98,7.64,8.75,0.03
3291.00,7.52,17.86,2.62,59.37,7.60,8.32,0.04
3291.50,6.96,18.54,2.62,58.09,7.60,7.42,0.04
3292.00,6.17,19.02,2.64,56.93,7.66,6.60,0.04
3292.50,5.26,18.44,2.66,55.91,7.67,5.88,0.04
3293.00,4.43,20.57,2.69,54.87,7.67,5.14,0.04
3293.50,3.97,25.29,2.71,54.28,7.65,4.72,0.06
3294.00,4.22,29.57,2.72,54.52,7.65,4.90,0.07
3294.50,5.08,30.62,2.71,55.32,7.66,5.46,0.07
3295.00,5.64,25.51,2.70,56.01,7.67,5.95,0.06
3295.50,5.43,22.77,2.69,56.02,7.64,5.95,0.05
3296.00,5.13,25.43,2.69,55.36,7.62,5.49,0.06
3296.50,5.53,28.69,2.66,54.85,7.61,5.13,0.07
3297.00,6.86,26.53,2.61,55.38,7.61,5.50,0.06
3297.50,9.05,25.64,2.52,57.03,7.57,6.67,0.06
3298.00,12.25,23.49,2.44,59.37,7.52,8.33,0.05
3298.50,16.52,22.04,2.38,61.92,7.50,10.13,0.05
3299.00,20.60,22.75,2.34,64.25,7.50,11.78,0.05
3299.50,22.80,24.38,2.33,65.98,7.50,13.00,0.05
3300.00,23.79,25.43,2.34,67.00,7.50,13.72,0.06
3300.50,24.89,25.88,2.34,67.49,7.49,14.06,0.06
3301.00,26.16,26.95,2.33,67.76,7.49,14.26,0.06
3301.50,26.46,24.51,2.32,68.00,7.48,14.43,0.06
3302.00,25.31,26.20,2.32,68.21,7.50,14.58,0.06
3302.50,23.80,27.58,2.33,68.34,7.55,14.66,0.06
3303.00,23.12,26.18,2.33,68.36,7.56,14.68,0.06
3303.50,23.32,25.52,2.33,68.35,7.56,14.67,0.06
3304.00,23.33,23.59,2.31,68.37,7.56,14.69,0.05
3304.50,22.61,26.93,2.30,68.37,7.56,14.69,0.06
3305.00,22.42,27.17,2.29,68.00,7.54,14.42,0.06
3305.50,23.29,24.50,2.29,66.97,7.54,13.70,0.06
3306.00,24.16,25.88,2.31,65.89,7.53,12.93,0.06
3306.50,24.44,25.58,2.33,65.90,7.54,12.94,0.06
3307.00,24.22,25.15,2.34,66.98,7.54,13.70,0.06
3307.50,23.05,24.53,2.34,67.90,7.53,14.36,0.06
3308.00,21.47,26.74,2.35,68.02,7.54,14.44,0.06
3308.50,20.77,31.18,2.35,67.64,7.59,14.17,0.07
3309.00,20.96,30.58,2.34,67.33,7.61,13.95,0.07
3309.50,20.93,26.77,2.33,67.41,7.62,14.01,0.06
3310.00,20.13,25.96,2.32,67.91,7.62,14.36,0.06
3310.50,19.48,25.31,2.32,68.64,7.62,14.88,0.06
3311.00,19.87,26.24,2.32,69.33,7.62,15.37,0.06
3311.50,20.89,27.20,2.33,69.76,7.63,15.68,0.06
3312.00,21.71,23.48,2.34,69.81,7.64,15.71,0.05
3312.50,21.04,23.64,2.36,69.22,7.65,15.29,0.05
3313.00,17.75,26.90,2.41,67.68,7.67,14.20,0.06
3313.50,13.16,31.30,2.47,65.07,7.67,12.35,0.08
3314.00,8.95,36.37,2.54,61.73,7.67,9.99,0.09
3314.50,6.11,42.83,2.59,58.37,7.67,7.62,0.11
3315.00,4.56,45.31,2.62,55.72,7.67,5.74,0.12
3315.50,3.81,43.89,2.65,54.02,7.67,4.54,0.11
3316.00,3.48,42.33,2.67,53.09,7.67,3.88,0.11
3316.50,3.30,38.95,2.67,52.59,7.67,3.53,0.10
3317.00,3.19,37.59,2.67,52.36,7.67,3.37,0.09
3317.50,3.17,37.69,2.67,52.32,7.68,3.34,0.09
3318.00,3.22,36.08,2.66,52.40,7.68,3.40,0.09
3318.50,3.21,36.14,2.66,52.53,7.67,3.48,0.09
3319.00,3.12,39.60,2.66,52.64,7.68,3.57,0.10
3319.50,2.93,39.64,2.66,52.76,7.67,3.65,0.10
3320.00,2.64,40.17,2.66,52.89,7.67,3.74,0.10
3320.50,2.34,42.67,2.67,53.01,7.67,3.83,0.11
3321.00,2.20,42.38,2.67,53.11,7.67,3.89,0.11
3321.50,2.22,40.56,2.67,53.18,7.68,3.95,0.10
3322.00,2.30,40.86,2.66,53.34,7.67,4.06,0.10
3322.50,2.48,45.35,2.65,53.76,7.67,4.36,0.12
3323.00,2.87,52.24,2.64,54.60,7.67,4.95,0.14
3323.50,3.57,62.97,2.63,55.94,7.68,5.90,0.17
3324.00,4.72,65.15,2.61,57.88,7.68,7.27,0.18
3324.50,6.16,52.47,2.58,60.49,7.67,9.12,0.14
3325.00,7.35,38.62,2.55,63.37,7.66,11.15,0.10
3325.50,8.23,30.38,2.54,65.93,7.64,12.96,0.07
3326.00,9.00,25.08,2.53,68.09,7.64,14.49,0.06
3326.50,9.67,22.97,2.53,70.17,7.64,15.96,0.05
3327.00,10.35,21.80,2.54,72.47,7.63,17.59,0.05
3327.50,10.80,22.24,2.57,75.62,7.62,19.81,0.05
3328.00,10.84,22.68,2.59,79.72,7.62,22.72,0.05
3328.50,11.27,21.71,2.58,83.40,7.63,25.32,0.05
3329.00,12.24,21.22,2.56,85.22,7.62,26.61,0.05
3329.50,12.57,21.28,2.55,85.23,7.62,26.61,0.05
3330.00,11.95,18.85,2.55,83.86,7.62,25.64,0.04
3330.50,11.02,16.06,2.57,81.43,7.63,23.93,0.03
3331.00,10.29,13.83,2.58,78.76,7.65,22.04,0.02
3331.50,9.98,15.76,2.60,76.82,7.64,20.66,0.03
3332.00,9.96,18.11,2.60,76.05,7.63,20.12,0.04
3332.50,9.76,18.40,2.60,76.35,7.63,20.33,0.04
3333.00,9.55,18.75,2.58,76.98,7.62,20.78,0.04
3333.50,9.93,19.36,2.57,76.59,7.62,20.51,0.04
3334.00,10.20,21.02,2.57,74.12,7.63,18.76,0.05
3334.50,9.31,22.02,2.58,70.08,7.66,15.90,0.05
3335.00,7.97,23.96,2.59,66.51,7.69,13.37,0.05
3335.50,7.04,27.66,2.61,64.93,7.71,12.26,0.06
3336.00,6.48,31.23,2.64,64.34,7.70,11.84,0.08
3336.50,6.27,29.11,2.67,62.55,7.68,10.58,0.07
3337.00,6.46,25.47,2.69,59.39,7.67,8.34,0.06
3337.50,7.03,23.63,2.69,56.65,7.66,6.40,0.05
3338.00,7.85,21.60,2.67,55.39,7.67,5.51,0.05
3338.50,8.17,22.17,2.65,55.13,7.67,5.32,0.05
3339.00,7.54,22.79,2.65,55.04,7.64,5.26,0.05
3339.50,6.58,21.92,2.67,54.76,7.71,5.07,0.05
3340.00,5.88,23.38,2.70,54.38,7.76,4.80,0.05
3340.50,5.41,28.58,2.72,54.12,7.76,4.61,0.07
3341.00,5.15,32.72,2.73,54.14,7.76,4.62,0.08
3341.50,5.11,36.16,2.72,54.50,7.76,4.88,0.09
3342.00,5.37,35.75,2.71,55.16,7.75,5.34,0.09
3342.50,6.12,35.24,2.71,55.99,7.74,5.94,0.09
3343.00,7.36,36.96,2.71,56.94,7.73,6.61,0.09
3343.50,8.43,38.88,2.69,58.15,7.73,7.46,0.10
3344.00,9.16,58.48,2.66,59.75,7.73,8.59,0.16
3344.50,10.57,89.10,2.63,61.35,7.73,9.72,0.25
3345.00,11.61,94.23,2.62,62.10,7.73,10.25,0.26
3345.50,9.81,68.63,2.64,61.31,7.73,9.69,0.19
3346.00,6.89,55.13,2.67,59.15,7.73,8.16,0.15
3346.50,5.18,72.87,2.68,56.76,7.73,6.48,0.20
3347.00,4.73,141.67,2.68,55.79,7.73,5.79,0.40
3347.50,5.55,266.61,2.64,57.18,7.73,6.77,0.77
3348.00,8.81,320.45,2.60,60.38,7.75,9.04,0.93
3348.50,13.95,245.27,2.60,63.77,7.77,11.43,0.71
3349.00,16.55,139.03,2.62,65.88,7.75,12.93,0.39
3349.50,15.50,80.65,2.64,66.29,7.80,13.22,0.22
3350.00,13.43,62.56,2.65,65.60,7.86,12.73,0.17
3350.50,12.23,59.43,2.65,64.73,7.86,12.11,0.16
3351.00,11.56,50.73,2.64,64.06,7.81,11.64,0.13
3351.50,10.46,44.30,2.64,63.29,7.72,11.09,0.11
3352.00,9.44,37.49,2.65,62.04,7.68,10.21,0.09
3352.50,9.06,33.00,2.65,60.47,7.67,9.10,0.08
3353.00,8.54,30.84,2.67,59.09,7.67,8.12,0.07
3353.50,7.40,30.06,2.68,58.25,7.74,7.53,0.07
3354.00,6.40,32.80,2.69,57.85,7.76,7.25,0.08
3354.50,5.85,45.60,2.68,57.44,7.75,6.96,0.12
3355.00,5.23,61.53,2.68,56.64,7.74,6.40,0.16
3355.50,4.40,77.89,2.69,55.46,7.73,5.56,0.21
3356.00,3.79,90.63,2.70,54.25,7.74,4.71,0.25
3356.50,3.60,100.13,2.71,53.37,7.76,4.08,0.28
3357.00,3.53,108.34,2.71,52.86,7.76,3.72,0.30
3357.50,3.33,114.14,2.70,52.52,7.76,3.48,0.32
3358.00,3.22,112.00,2.68,52.20,7.76,3.26,0.31
3358.50,3.35,112.58,2.66,51.95,7.76,3.07,0.31
3359.00,3.65,103.11,2.65,51.83,7.76,2.99,0.29
3359.50,3.98,88.35,2.65,51.90,7.76,3.04,0.24
3360.00,4.36,75.43,2.66,52.22,7.76,3.27,0.21
3360.50,4.77,62.64,2.69,52.90,7.76,3.75,0.17
3361.00,5.34,54.53,2.70,54.06,7.76,4.57,0.14
3361.50,6.33,52.76,2.69,55.72,7.76,5.74,0.14
3362.00,7.61,60.83,2.67,57.65,7.77,7.11,0.16
3362.50,8.41,92.46,2.65,59.29,7.76,8.27,0.26
3363.00,8.09,128.04,2.64,59.87,7.76,8.68,0.36
3363.50,6.59,128.56,2.65,59.01,7.77,8.07,0.36
3364.00,4.84,106.49,2.67,57.10,7.77,6.72,0.30
3364.50,3.94,76.84,2.70,55.35,7.77,5.48,0.21
3365.00,4.17,55.32,2.70,55.35,7.77,5.48,0.15
3365.50,5.85,54.43,2.69,57.88,7.76,7.27,0.14
3366.00,9.80,66.88,2.66,61.96,7.76,10.16,0.18
3366.50,14.01,71.05,2.65,65.41,7.77,12.60,0.19
3367.00,14.25,54.86,2.64,66.58,7.77,13.42,0.14
3367.50,11.41,37.79,2.64,65.30,7.77,12.52,0.09
3368.00,8.98,33.64,2.64,62.64,7.76,10.64,0.08
3368.50,8.13,33.99,2.63,60.01,7.76,8.78,0.08
3369.00,7.92,34.96,2.63,58.10,7.77,7.43,0.09
3369.50,7.58,46.21,2.62,56.73,7.76,6.45,0.12
3370.00,7.39,61.39,2.58,55.50,7.77,5.58,0.16
3370.50,7.80,68.18,2.52,54.43,7.79,4.83,0.18
3371.00,8.43,58.70,2.49,53.91,7.85,4.46,0.16
3371.50,8.47,44.49,2.50,54.18,7.77,4.65,0.11
3372.00,7.86,50.26,2.54,54.85,7.63,5.13,0.13
3372.50,6.95,65.47,2.59,55.25,7.65,5.41,0.18
3373.00,5.95,67.79,2.61,55.17,7.70,5.35,0.18
3373.50,5.38,55.27,2.61,54.83,7.70,5.11,0.15
3374.00,5.46,47.76,2.62,54.49,7.75,4.87,0.12
3374.50,5.43,55.41,2.64,54.13,7.79,4.62,0.15
3375.00,4.61,81.12,2.66,53.64,7.79,4.27,0.22
3375.50,3.74,101.73,2.67,53.02,7.79,3.83,0.28
3376.00,3.55,109.51,2.67,52.48,7.79,3.45,0.31
3376.50,3.95,117.71,2.64,52.29,7.79,3.32,0.33
3377.00,4.69,130.71,2.60,52.58,7.79,3.52,0.37
3377.50,5.72,137.14,2.58,53.26,7.79,4.00,0.39
3378.00,6.64,137.60,2.59,54.02,7.79,4.54,0.39
3378.50,6.38,142.67,2.61,54.48,7.79,4.87,0.40
3379.00,5.10,167.34,2.64,54.45,7.79,4.84,0.48
3379.50,4.06,180.29,2.66,54.01,7.79,4.53,0.51
3380.00,3.61,168.88,2.68,53.51,7.79,4.18,0.48
3380.50,3.63,172.42,2.68,53.39,7.79,4.09,0.49
3381.00,4.28,170.28,2.66,54.11,7.79,4.60,0.48
3381.50,5.82,136.49,2.62,56.02,7.79,5.95,0.39
3382.00,8.40,100.73,2.59,59.05,7.79,8.10,0.28
3382.50,12.07,83.91,2.58,62.59,7.79,10.60,0.23
3383.00,15.40,72.69,2.58,65.75,7.79,12.84,0.20
3383.50,16.97,66.10,2.58,67.75,7.81,14.25,0.18
3384.00,17.11,59.94,2.59,68.34,7.85,14.67,0.16
3384.50,16.11,57.91,2.60,67.89,7.85,14.35,0.15
3385.00,14.23,62.33,2.61,66.66,7.84,13.48,0.17
3385.50,11.65,68.17,2.64,64.52,7.83,11.97,0.18
3386.00,8.69,81.40,2.65,61.54,7.84,9.86,0.22
3386.50,6.39,90.58,2.64,58.39,7.85,7.63,0.25
3387.00,5.13,81.76,2.61,55.95,7.85,5.90,0.22
3387.50,4.90,64.73,2.59,54.66,7.85,4.99,0.17
3388.00,5.36,41.86,2.60,54.20,7.85,4.67,0.11
3388.50,5.36,28.32,2.63,53.91,7.85,4.46,0.07
3389.00,4.42,23.56,2.65,53.40,7.86,4.10,0.05
3389.50,3.50,26.73,2.67,52.83,7.86,3.70,0.06
3390.00,3.24,34.25,2.68,52.50,7.84,3.46,0.08
3390.50,3.44,43.92,2.68,52.38,7.84,3.38,0.11
3391.00,3.30,56.39,2.69,52.19,7.84,3.24,0.15
3391.50,2.80,80.05,2.70,51.79,7.84,2.96,0.22
3392.00,2.72,102.47,2.70,51.31,7.85,2.63,0.28
3392.50,3.04,114.39,2.70,50.96,7.85,2.38,0.32
3393.00,3.35,118.21,2.69,50.85,7.85,2.30,0.33
3393.50,3.43,103.92,2.68,50.91,7.84,2.34,0.29
3394.00,3.30,93.98,2.67,51.03,7.85,2.43,0.26
3394.50,3.22,108.20,2.67,51.21,7.85,2.56,0.30
3395.00,3.64,134.01,2.67,51.81,7.85,2.97,0.38
3395.50,4.81,129.83,2.64,53.59,7.85,4.24,0.37
3396.00,6.44,105.71,2.57,57.35,7.86,6.89,0.29
3396.50,8.32,95.10,2.47,63.21,8.14,11.04,0.26
3397.00,11.90,100.65,2.42,70.27,9.37,16.04,0.28
3397.50,17.89,103.28,2.43,76.57,9.90,20.49,0.29
3398.00,22.75,99.39,2.47,80.59,9.94,23.33,0.28
3398.50,24.50,96.51,2.48,82.97,10.41,25.01,0.27
3399.00,27.10,94.17,2.44,85.55,11.55,26.84,0.26
3399.50,32.43,88.16,2.34,89.24,12.89,29.45,0.24
3400.00,35.80,89.92,2.23,93.98,13.33,32.80,0.25
3400.50,32.53,94.97,2.16,99.80,13.35,36.91,0.26
3401.00,29.20,95.42,2.16,105.58,13.34,41.01,0.26
3401.50,30.84,97.77,2.19,108.70,13.18,43.21,0.27
3402.00,32.37,98.97,2.20,107.92,12.06,42.66,0.27
3402.50,31.37,99.37,2.20,104.51,10.94,40.25,0.28
3403.00,28.56,89.42,2.27,99.82,9.75,36.93,0.25
3403.50,23.71,68.86,2.40,94.38,8.31,33.08,0.19
3404.00,18.14,49.53,2.54,88.37,7.80,28.83,0.13
3404.50,13.85,37.20,2.62,81.55,7.77,24.01,0.09
3405.00,11.42,32.41,2.65,74.09,7.77,18.74,0.08
3405.50,10.70,32.81,2.65,67.79,7.79,14.28,0.08
3406.00,11.01,38.43,2.64,64.56,7.80,11.99,0.10
3406.50,11.34,43.44,2.64,63.97,7.82,11.57,0.11
3407.00,11.00,47.98,2.65,64.15,7.78,11.70,0.12
3407.50,9.96,46.10,2.66,63.79,7.75,11.45,0.12
3408.00,8.60,36.87,2.67,62.29,7.74,10.39,0.09
3408.50,7.56,37.56,2.67,59.88,7.74,8.69,0.09
3409.00,7.00,50.38,2.66,57.51,7.74,7.01,0.13
3409.50,6.52,80.49,2.65,55.87,7.75,5.85,0.22
3410.00,5.99,116.84,2.64,54.95,7.74,5.20,0.33
3410.50,5.80,134.50,2.62,54.45,7.75,4.84,0.38
3411.00,6.03,145.03,2.61,54.08,7.75,4.58,0.41
3411.50,5.97,174.77,2.63,53.63,7.74,4.26,0.50
3412.00,5.26,203.89,2.67,52.95,7.75,3.78,0.58
3412.50,4.38,185.31,2.69,52.09,7.74,3.17,0.53
3413.00,3.69,139.47,2.68,51.21,7.74,2.55,0.39
3413.50,3.26,112.11,2.65,50.52,7.74,2.06,0.31
3414.00,3.05,81.85,2.63,50.13,7.74,1.79,0.22
3414.50,2.88,56.23,2.63,50.02,7.74,1.71,0.15
3415.00,2.68,43.87,2.65,50.06,7.74,1.74,0.11
3415.50,2.59,41.22,2.68,50.18,7.74,1.82,0.10
3416.00,2.63,46.68,2.71,50.39,7.74,1.97,0.12
3416.50,2.74,56.26,2.73,50.69,7.74,2.19,0.15
3417.00,3.03,61.09,2.73,51.11,7.73,2.48,0.16
3417.50,3.88,63.15,2.69,52.10,7.73,3.18,0.17
3418.00,5.47,80.07,2.61,54.69,7.74,5.01,0.22
3418.50,8.00,114.58,2.47,59.77,8.05,8.61,0.32
3419.00,12.25,121.98,2.29,67.01,9.44,13.72,0.34
3419.50,18.29,103.30,2.10,74.91,10.74,19.31,0.29
3420.00,24.62,87.45,1.98,81.44,12.24,23.93,0.24
3420.50,26.69,82.38,1.99,84.47,12.73,26.07,0.23
3421.00,23.65,76.29,2.16,82.83,10.62,24.92,0.21
3421.50,18.21,62.74,2.41,77.36,8.42,21.05,0.17
3422.00,13.00,50.69,2.59,70.39,8.17,16.12,0.13
3422.50,9.55,44.25,2.66,64.54,8.16,11.98,0.11
3423.00,8.64,45.72,2.65,61.35,8.16,9.72,0.12
3423.50,9.46,50.82,2.64,60.41,8.11,9.06,0.13
3424.00,10.04,53.55,2.64,60.36,7.99,9.02,0.14
3424.50,9.27,57.05,2.66,60.26,7.91,8.95,0.15
3425.00,8.46,64.93,2.68,59.92,7.86,8.71,0.17
3425.50,8.61,73.87,2.69,59.43,7.85,8.36,0.20
3426.00,8.83,71.68,2.69,58.92,7.90,8.00,0.19
3426.50,8.58,61.92,2.69,58.53,8.03,7.73,0.17
3427.00,8.70,57.71,2.69,58.27,8.09,7.54,0.15
3427.50,9.07,56.35,2.69,57.94,8.10,7.31,0.15
3428.00,8.87,50.54,2.71,57.39,7.99,6.92,0.13
3428.50,8.52,47.69,2.72,56.74,7.84,6.46,0.12
3429.00,8.72,60.65,2.73,56.51,7.79,6.30,0.16
3429.50,9.67,81.91,2.68,57.44,7.80,6.96,0.22
3430.00,11.61,90.68,2.54,60.34,7.80,9.01,0.25
3430.50,15.36,88.08,2.34,66.25,8.12,13.19,0.24
3431.00,21.99,89.58,2.16,75.78,9.92,19.93,0.25
3431.50,29.89,91.75,2.05,87.61,11.68,28.30,0.25
3432.00,32.13,85.76,2.05,98.17,12.20,35.76,0.24
3432.50,28.85,80.22,2.16,103.48,11.85,39.52,0.22
3433.00,26.63,82.32,2.30,101.92,10.63,38.41,0.23
3433.50,26.88,82.82,2.36,96.00,9.40,34.23,0.23
3434.00,27.91,80.47,2.31,90.87,9.67,30.60,0.22
3434.50,28.86,84.79,2.21,90.02,11.58,30.00,0.23
3435.00,29.03,94.80,2.09,93.03,12.75,32.13,0.26
3435.50,28.49,104.17,1.96,96.81,12.91,34.80,0.29
3436.00,27.89,113.13,1.88,97.79,13.11,35.50,0.32
3436.50,22.95,152.25,1.89,93.61,11.73,32.54,0.43
3437.00,14.33,248.64,2.02,85.30,8.48,26.66,0.72
3437.50,6.71,345.34,2.22,77.50,7.48,21.15,1.00
3438.00,2.76,299.83,2.41,74.81,7.40,19.24,0.87
3438.50,1.34,157.88,2.53,77.43,7.39,21.10,0.45
3439.00,0.81,67.57,2.59,80.59,7.39,23.33,0.18
